datetime,temp,dew,humidity,precip,precipprob,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,conditions,icon
2023-03-02T06:00:00,21,18,83.02,0,0,3.6,340,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-03-02T07:00:00,21.1,18.5,84.91,0,0,3.6,317,89.4,16.6,33,0.1,Partially cloudy,partly-cloudy-day
2023-03-02T08:00:00,23,18,73.52,0,0,5.4,330,50.1,10,133,0.5,Partially cloudy,partly-cloudy-day
2023-03-02T09:00:00,25,19,69.4,0,0,9.4,360,50.1,10,179,0.6,Partially cloudy,partly-cloudy-day
2023-03-02T10:00:00,23.8,19.1,74.98,0,0,7.3,20,89.5,17.1,252,0.9,Partially cloudy,partly-cloudy-day
2023-03-02T11:00:00,24,17,64.97,0,0,11.1,39,89.4,10,470,1.7,Partially cloudy,partly-cloudy-day
2023-03-02T12:00:00,23,18,73.45,0,0,9.4,60,89.4,8,879,3.2,Partially cloudy,partly-cloudy-day
2023-03-02T13:00:00,22.4,18.5,78.46,0.003,100,0.5,290,89.4,9.5,924,3.3,"Rain, Partially cloudy",rain
2023-03-02T14:00:00,24,18,69.18,0,0,7.6,330,89.4,10,746,2.7,Partially cloudy,partly-cloudy-day
2023-03-02T15:00:00,25,18,65.17,0,0,9.4,10,50.1,10,567,2,Partially cloudy,partly-cloudy-day
2023-03-02T16:00:00,24.7,16.4,59.78,0,0,7.8,56,71.4,10,365,1.3,Partially cloudy,partly-cloudy-day
2023-03-02T17:00:00,24,17,64.95,0,0,11.2,80,28.6,10,190,0.7,Partially cloudy,partly-cloudy-day
2023-03-02T18:00:00,23,17,69.01,0,0,3.6,50,28.6,10,39,0.1,Partially cloudy,partly-cloudy-night
2023-03-02T19:00:00,22.4,17.1,72.09,0.1,100,1,40,64.3,10,0,,"Rain, Partially cloudy",rain
2023-03-02T20:00:00,21,17,77.95,0,0,0,1,28.6,10,0,,Partially cloudy,partly-cloudy-night
2023-03-02T21:00:00,21,18,83.01,0,0,1.8,220,28.6,8,0,,Partially cloudy,partly-cloudy-night
2023-03-02T22:00:00,19.7,17.6,87.48,0,0,0.5,220,64.3,8.9,0,,Partially cloudy,partly-cloudy-night
2023-03-02T23:00:00,19,17,88.2,0,0,0,358,28.6,6,0,,Partially cloudy,partly-cloudy-night
2023-03-03T00:00:00,20,17,82.91,0,0,3.6,210,49.9,6,0,,Partially cloudy,partly-cloudy-night
2023-03-03T01:00:00,20.1,18,87.91,0,0,0.5,274.9,71.4,8.9,0,,Partially cloudy,partly-cloudy-night
2023-03-03T02:00:00,19,17,88.2,0,0,1.8,250,28.6,5,0,,Partially cloudy,partly-cloudy-night
2023-03-03T03:00:00,18,17,93.89,0,0,5.4,240,28.8,5,0,,Partially cloudy,partly-cloudy-night
2023-03-03T04:00:00,18.1,16.9,92.64,0,0,0.5,268.1,71.4,8.6,0,,Partially cloudy,partly-cloudy-night
2023-03-03T05:00:00,18,17,93.88,0,0,3.6,180,50,5,0,,Partially cloudy,partly-cloudy-night
2023-03-03T06:00:00,18,17,93.88,0,0,5.4,170,50,4,0,,Partially cloudy,partly-cloudy-night
2023-03-03T07:00:00,19,18,93.93,0,0,9.4,262.1,50,5,32,0.1,Partially cloudy,partly-cloudy-day
2023-03-03T08:00:00,22,19,83.1,0,0,1.8,265.6,50,6,84,0.3,Partially cloudy,partly-cloudy-day
2023-03-03T09:00:00,24,19,73.62,0,0,5.4,320,25,10,201,0.7,Partially cloudy,partly-cloudy-day
2023-03-03T10:00:00,24,19,73.62,0,0,6.1,45.4,50,10,708,2.5,Partially cloudy,partly-cloudy-day
2023-03-03T11:00:00,25,19,69.35,0,0,9.4,10,50,10,896,3.2,Partially cloudy,partly-cloudy-day
2023-03-03T12:00:00,26,19,65.35,0,0,11.2,60,25,10,974,3.5,Partially cloudy,partly-cloudy-day
2023-03-03T13:00:00,26,19,65.35,0,0,14.8,100,25,10,974,3.5,Partially cloudy,partly-cloudy-day
2023-03-03T14:00:00,26,18,61.41,0,0,16.6,90,28.6,10,893,3.2,Partially cloudy,partly-cloudy-day
2023-03-03T15:00:00,26,19,65.37,0,0,16.6,70,28.6,10,743,2.7,Partially cloudy,partly-cloudy-day
2023-03-03T16:00:00,25.7,18.9,65.92,0,0,11.9,67,71.4,17.1,532,1.9,Partially cloudy,partly-cloudy-day
2023-03-03T17:00:00,24,19,73.65,0,0,11.2,60,28.6,10,287,1,Partially cloudy,partly-cloudy-day
2023-03-03T18:00:00,24,19,73.66,0,0,9.4,80,28.6,10,55,0.2,Partially cloudy,partly-cloudy-night
2023-03-03T19:00:00,23.7,19,74.94,0.199,100,4.7,64,78.6,17.1,0,,"Rain, Partially cloudy",rain
2023-03-03T20:00:00,23,19,78.24,0,0,5.4,60,50.1,8,0,,Partially cloudy,partly-cloudy-night
2023-03-03T21:00:00,23,20,83.24,0,0,3.6,310,50.1,7,0,,Partially cloudy,partly-cloudy-night
2023-03-03T22:00:00,22,20,88.45,0,0,0,1,28.8,8,0,,Partially cloudy,partly-cloudy-night
2023-03-03T23:00:00,22,20,88.44,0,0,1.8,130,28.8,6,0,,Partially cloudy,partly-cloudy-night
2023-03-04T00:00:00,22,20,88.45,0,0,5.4,310,50.1,5,0,,Partially cloudy,partly-cloudy-night
2023-03-04T01:00:00,21.4,19.6,89.2,0,0,0,24.1,78.6,15.7,0,,Partially cloudy,partly-cloudy-night
2023-03-04T02:00:00,21,19,88.39,0,0,3.6,350,28.8,5,0,,Partially cloudy,partly-cloudy-night
2023-03-04T03:00:00,20,19,93.97,0.7,100,1.8,310,25,5,0,,"Rain, Partially cloudy",rain
2023-03-04T04:00:00,20.4,18.6,89.52,0,0,1,310,71.4,15.7,0,,Partially cloudy,partly-cloudy-night
2023-03-04T05:00:00,20,19,93.98,0,0,1.8,170,28.8,5,0,,Partially cloudy,partly-cloudy-night
2023-03-04T06:00:00,21,19,88.37,0,0,0,358,28.8,5,0,,Partially cloudy,partly-cloudy-night
2023-03-04T07:00:00,21.1,19.2,89.17,0,0,0,2,71.4,16,52,0.2,Partially cloudy,partly-cloudy-day
2023-03-04T08:00:00,24,19,73.69,0,0,11.1,60,28.8,10,291,1,Partially cloudy,partly-cloudy-day
2023-03-04T09:00:00,25,19,69.41,0,0,14.7,70,28.6,10,496,1.8,Partially cloudy,partly-cloudy-day
2023-03-04T10:00:00,26.1,18.9,64.52,0,0,9.9,67,71.4,17.1,745,2.7,Partially cloudy,partly-cloudy-day
2023-03-04T11:00:00,26,19,65.36,0,0,16.6,70,28.6,10,893,3.2,Partially cloudy,partly-cloudy-day
2023-03-04T12:00:00,26,19,65.35,0,0,18.4,60,28.6,10,969,3.5,Partially cloudy,partly-cloudy-day
2023-03-04T13:00:00,27.2,18.1,57.67,0,0,15,73,71.4,17.1,967,3.5,Partially cloudy,partly-cloudy-day
2023-03-04T14:00:00,25,18,65.14,0,0,16.6,70,28.6,10,879,3.2,Partially cloudy,partly-cloudy-day
2023-03-04T15:00:00,26,18,61.4,0,0,14.8,100,28.6,10,733,2.6,Partially cloudy,partly-cloudy-day
2023-03-04T16:00:00,25.4,17.9,63.23,0,0,6.8,90,64.3,17.1,525,1.9,Partially cloudy,partly-cloudy-day
2023-03-04T17:00:00,24,18,69.18,0,0,14.8,60,28.6,10,286,1,Partially cloudy,partly-cloudy-day
2023-03-04T18:00:00,23,18,73.48,0,0,9.4,50,28.6,10,55,0.2,Partially cloudy,partly-cloudy-night
2023-03-04T19:00:00,23.4,18.1,72.26,0,0,7.8,70,71.4,17.1,0,,Partially cloudy,partly-cloudy-night
2023-03-04T20:00:00,23,18,73.49,0,0,9.4,70,28.6,10,0,,Partially cloudy,partly-cloudy-night
2023-03-04T21:00:00,23,17,69.03,0,0,5.4,80,50,10,0,,Partially cloudy,partly-cloudy-night
2023-03-04T22:00:00,22.7,18.2,75.8,0,0,1.5,60,64.3,17.1,0,,Partially cloudy,partly-cloudy-night
2023-03-04T23:00:00,23,18,73.51,0,0,3.6,110,28.6,10,0,,Partially cloudy,partly-cloudy-night
2023-03-05T00:00:00,21,18,83.01,0,0,1.8,270,28.6,8,0,,Partially cloudy,partly-cloudy-night
2023-03-05T01:00:00,21.1,18.4,84.91,0,0,0,58.1,64.3,16,0,,Partially cloudy,partly-cloudy-night
2023-03-05T02:00:00,21,18,83.02,0,0,3.6,320,28.6,6,0,,Partially cloudy,partly-cloudy-night
2023-03-05T03:00:00,21,18,83.02,0,0,5.4,310,49.9,6,0,,Partially cloudy,partly-cloudy-night
2023-03-05T04:00:00,21.1,18.2,83.78,0,0,3.6,320,96.5,8.9,0,,Overcast,cloudy
2023-03-05T05:00:00,20,19,93.98,0,0,3.6,340,89.4,5,0,,Partially cloudy,partly-cloudy-night
2023-03-05T06:00:00,20,19,93.98,0,0,3.6,330,50.1,5,0,,Partially cloudy,partly-cloudy-night
2023-03-05T07:00:00,20.7,19,89.94,0,0,3.6,323,78.6,15.7,56,0.2,Partially cloudy,partly-cloudy-day
2023-03-05T08:00:00,23,19,78.26,0,0,5.4,310,50.1,6,226,0.8,Partially cloudy,partly-cloudy-day
2023-03-05T09:00:00,25,17,61.21,0,0,12.9,60,28.6,8,390,1.4,Partially cloudy,partly-cloudy-day
2023-03-05T10:00:00,24.8,18,66.03,0,0,9.4,67,78.6,17.1,723,2.6,Partially cloudy,partly-cloudy-day
2023-03-05T11:00:00,26,18,61.42,0,0,18.4,80,50,10,687,2.5,Partially cloudy,partly-cloudy-day
2023-03-05T12:00:00,26,18,61.42,0,0,16.6,80,50,10,892,3.2,Partially cloudy,partly-cloudy-day
2023-03-05T13:00:00,26.1,18.2,61.99,0,0,11.9,90,71.4,16.6,956,3.4,Partially cloudy,partly-cloudy-day
2023-03-05T14:00:00,25,18,65.16,0,0,14.8,60,28.6,8,890,3.2,Partially cloudy,partly-cloudy-day
2023-03-05T15:00:00,25,18,65.16,0,0,14.8,80,28.6,8,739,2.7,Partially cloudy,partly-cloudy-day
