datetime,temp,dew,humidity,precip,precipprob,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,icon
20/1/2022 7:00 AM,18.5,17.7,95.19,0,0,3.6,320,90,15.7,189.1,0.7,2,Partially cloudy,partly-cloudy-day
20/1/2022 8:00 AM,21,19,88.35,0,0,1.8,300,89.4,6,106,0.4,1,Partially cloudy,partly-cloudy-day
20/1/2022 9:00 AM,25,20,73.83,0,0,1.8,310,28.6,8,211,0.8,2,Partially cloudy,partly-cloudy-day
20/1/2022 10:00 AM,24.4,18.9,71.15,0,0,3.6,320,71.4,16.6,337,1.2,3,Partially cloudy,partly-cloudy-day
20/1/2022 11:00 AM,25,19,69.38,0,0,7.6,70,50,10,423,1.5,4,Partially cloudy,partly-cloudy-day
20/1/2022 12:00 PM,26,20,69.56,0,0,7.6,60,28.6,10,505,1.8,5,Partially cloudy,partly-cloudy-day
20/1/2022 1:00 PM,25.7,19,66.5,0,0,7.8,58,64.3,17.1,668.3,2.4,7,Partially cloudy,partly-cloudy-day
20/1/2022 2:00 PM,26,19,65.38,0,0,11.2,70,28.6,10,751,2.7,8,Partially cloudy,partly-cloudy-day
20/1/2022 3:00 PM,26,18,61.44,0,0,11.2,70,28.6,10,681,2.5,7,Partially cloudy,partly-cloudy-day
20/1/2022 4:00 PM,24.4,18.9,71.15,0,0,8.8,329,64.3,17.1,593,2.1,6,Partially cloudy,partly-cloudy-day
20/1/2022 5:00 PM,22,19,83.11,0,0,13,350,28.8,10,493,1.8,5,Partially cloudy,partly-cloudy-day
20/1/2022 6:00 PM,21,19,88.36,0,0,14.7,360,28.8,10,398,1.4,0,Partially cloudy,partly-cloudy-night
20/1/2022 7:00 PM,22.1,18.9,82.04,0,0,3.6,360,71.4,17.1,0,,0,Partially cloudy,partly-cloudy-night
20/1/2022 8:00 PM,22,19,83.14,0,0,9.4,330,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
20/1/2022 9:00 PM,22,19,83.14,0,0,3.6,320,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
20/1/2022 10:00 PM,21.6,19.2,86.49,0,0,3.6,339,71.4,17.1,0,,0,Partially cloudy,partly-cloudy-night
20/1/2022 11:00 PM,21,18,83.02,0,0,0,359,28.8,10,0,,0,Partially cloudy,partly-cloudy-night
